name,rating,title,review

Quatorze Bis,40,Great for Surf and Turf,"We've ordered take-out twice from Bis on Main and have been impressed both times with their food.    New Year's Eve we ordered the Seabass and on Mother's Day my husband ordered the Filet Mignon - both were outstanding. Their Caesar's salad is also wonderful.    What brought the number of stars down to four was the chicken I ordered on Mother's day - not their best offering.    But we will definitely be ordering again, and now that we can eat indoors will try in-house dining as well."

Quatorze Bis,10,Sexual Harassment + Misogyny!,"I was at Bis On Main for a business meeting on a Friday evening. I was seated at a table in the bar.  It was early (5:30) and staff was gathered and chatting amongst each other behind the bar.  Despite the chilly temps, there was a man walking up Old Main with a Trump flag. They staff chuckled to each other in derogatory, foul language about the ""lunatic old man."" Certainly talking loud enough for me, a patron, to overhear. So unprofessional. They did not care who heard them talking.....  Soon thereafter, my associate arrived and we began our business meeting. When our server approached us, I was mid-sentence. I glanced down at the specialty cocktail menu, a tent card on the table.  I quickly ordered a Silk Teddy... some creative concoction with a pretty name. My associate ordered a riff on a Moscow Mule.  When our server returned a bit later with the cocktails, he placed mine in front of me. As he did so, he commented to me ""I bet you'd look great wearing a Silk Teddy.""  My associate + I were so jarred by his highly inappropriate comment that our conversation stopped for a moment.  Is this 1955? Hahaha no.... it is not.  We continued our meeting but I was insulted. We should have left right then.  On Sunday I spoke with Joe Vilardi, the owner of Bis On Main about my unfortunate experience on Friday.  During our phone conversation, Joe called me ""lady"" and said ""is this a shakedown?"" and ""what do you want??""  Nothing.... I was asking for absolutely nothing.  As a business owner, I thought Joe V would want to know about his employee's lewd + harassing behavior to me. All I wanted was an acknowledgment and an apology, or even a just kind response of ""I'm sorry you felt that way in my establishment.""  Joe V refused to say any such thing.  In fact, Joe V became defensive, responded to me with vitriol, and he then hung up on me.  Trickle down leadership.... it's a real thing, people!  It quickly became clear to me why the Bis On Main bar employees spoke how they did, and why the server spoke so inappropriately to me.  The owner / leader is fine with it.  He did not care.  Oh..... btw the food at Bis On Main??  The crab cakes + the scallops both had a strong fishy odor upon delivery to our table-- always a bad sign.  The polenta unattractively served, and is a flavorless pile of tasteless mushy grits.  Bis On Main is struggling.  BIG time.  Their menu is tired, old and boooooring.  SKIP BIS ON MAIN!  There are SO many other great local spots to choose from and support.  John Howie, Duke's + Andiamo's just to start....  All these spots have stand up leadership who proudly offer sincerity, principles and a fantastic experience, served up with no misogynistic behavior by the staff nor owner!"

Quatorze Bis,50,A Great Anniversary,"My wife and I celebrated our anniversary with Joe and the wonderful and professional staff at Bis on Main. Bis has been a restaurant we visit when we can and it never disappoints. For our anniversary my wife and I shared the house salad, unctuous with a savory buttermilk/bleu cheese dressing, while putting down the fork to occasionally enjoy Kushi oysters. Nice beginning.  For the entree`s my wife loved the Linguine with Prawns, a rather full plate, half of which is now in our fridge. Last night was he first time in my life I ordered the rack of lamb. oh, my! Three ribs came perfectly medium rare, accompanied by a rather spicy sauce supplied with a light touch. I cook lamb. But not like this. and Sal the chef de cuisine should be darn proud of this dish. Remarkable preparation.    yes, we had dessert, a Rhubarb crumble which was outstanding. I cannot recommend Bis enough.Greg our server was attentive and thoughtful, without hovering. The wines were reasonably priced with several approachable styles.    head on over, folks."

Raoul's,50,Delicious. Love the atmosphere.,"Sincerely, I have no idea where to begin. It's hard to put into words how great my four-course lunch at the Modern was, but the cuisine was excellent. Unquestionably, it was my best experience at this restaurant for excellent dining."

Raoul's,30,Not good enough at that price,We’ve been going to this restaurant for years on every trip to NY but this time we were very disappointed.  I ordered the seared foie gras at €36. My husband and I were going to share it and thank goodness we didn’t as you practically needed a magnifying glass to see it. A very small portion though it tasted good. My husband was happy with his oysters.  Then I had lobster risotto $56 which was claggy in texture and covered in Parmesan which should never be added to an Italian seafood dish. It was also very salty.  My husband ordered the dover sole at $76 as it is his favourite fish. He expected a whole fish but instead he got a pile of smaller fillets. Again not great.  The bill with 2 beers and one cocktail was $260.  We will not be rushing back although the place was full so presumably most customers are happy.

Raoul's,50,Go to Raoul’s!,"Definitely check out Raoul’s if you’re in SoHo. Our dinner was extremely enjoyable. Our waitress (didn’t catch her name she was blonde and had a really great sense of humor!) was awesome, she was super friendly and gave us great suggestions. You can’t go wrong eating here! We went on a Wednesday night, didn’t make reservations but we were able to snag a seat in their outdoor area which was a cool NY experience."

Raoul's,10,PASS,"Way too overpriced! Snobby attitude at the front; very dismissive. Food was just o.k. Tons of better French places in NYC. Would not recommend this place; would not go back! On top of that, the atmosphere is misogynistic. HARD PASS."

Raoul's,40,Institution,I love this place and I come every time I visit New York. It’s classic French with a New York vibe. It’s the grandmaster at this. I’ve had to dock it a mark this time for overcooking my steak. It’s only fair. Still love it.

Raoul's,40,"Great neighbourhood spot, even if their burger is sold out","I was staying in an Airbnb in SoHo and noticed most of the small restaurants in the area were on the west side of SoHo, with the chi-chi shops further east. There were more than a dozen dining spots in a 2 block radius of my apartment, and noticed Raoul's always had a line before its 5 pm opening. I would later discover the line was for its coveted burger, served only at the bar and apparently limited to 12 per day. I was unable to book a reservation here, but scored a spot at the bar long past the time when the burgers sold out.    The restaurant, like pretty much all in the area, is small and narrow. The pandemic afforded many places additional outdoor seating, which still remains. I noticed Spring St. is closed to traffic on weekends to allow for even more outdoor dining space on that street.    I had a daiquiri, the crab beignets, the steak au poivre and the banana bread pudding cake. Everything was very good to excellent, with the steak being my favourite. Service was good despite the crowds (2 seep at the bar). Didn't need to use the restroom since I was staying so close.    Great neighbourhood spot!"

Raoul's,50,Best steak au poivre of NYC,"I love everything about this place. The ambiance is very old New York, the cocktails are fab and the food is amazing. I always take the steak au poivre and it never disappointed me.  It’s my go to place in New York for a nice cosy dîner."

Raoul's,20,Very snobbish attitude,"The restaurant, which is touted a Soho culinary institute, has a very snobbish vibe. They treat their clients differently depending on wether or not your a celebrity. As for the food, it is good, but there are plenty of restaurants out there serving better French cuisine at a better price."

Raoul's,50,Always great,"Every time I go to Raoul’s I am reminded how much I love it. The last time I came we failed to get the Steak au Poivre and when I saw it pass us on the way to other tables. It is fantastic. The beet salad was awesome as well. The restaurant has a great vibe and service is always good. Chris, the maitre d’ always welcomes you with a big smile and manages the crowds masterfully."

Raoul's,50,Always Memorable Experience!,"Raoul’s has always been our go-to place for special nights or just wanting to have an overall memorable dining experience. It’s cozy atmosphere is complimented by artfully decorated walls. Cocktails are perfectly crafted and there is an extensive wine list. Every dish is a culinary delight and always leaves us scrapping any remaining morsels off of the plates as not wanting to waste a drop. Desserts are few in selection but so delicious that one must not pass up a proper ending to a wonderful meal. And if its a birthday, they present your birthday under a harden spun sugar “shroud” that is, itself, a unique treat to savor.    Although Raoul’s is small in size and seating, thus can be difficult securing a reservation, they don’t rush you at all to turn the table and let you enjoy a relaxing meal. Raoul’s is a truly unique and memorable dining experience that should be at the top of your NYC dining list!"

Raoul's,50,SoHo’s finest,"You can’t go wrong here. Classic French food combined with New York Vibe. Brilliant atmosphere. Great old school decor. Eclectic clientele. Brilliant music. Our waiter Javier was an absolute diamond, Hands down best meal we had in NY."

Raoul's,40,Steak au Poivre,"Best Steak au Poivre in town. I don’t order anything else when I’m here but if you happen to stop by for lunch, their burger is not bad, either. Service sucks but what can you do?"

Raoul's,50,The most delicious French food!,"My new fav French place in the city 😍    Nestled in the middle of West village, Raoul’s is an elegant and cute spot for delicious dinner!  Was totally full on a Thursday night, so make sure to make a reservation.    I must say, EVERYTHING WE TRIED WAS DELICIOUS! I am not easy to impress with food… but here I truly enjoyed every bite of food and sip of drink :)    For cocktails we had French 75 and Aperol Spritz (delicious!) - very refreshing and perfectly made.  We shared Crab beignets for appetizers (A MUST!) and had soft shell crab special and foie Gras for main course. YUMMY.    Wanted to skip dessert but everything was too good so we went for a banana-coconut pudding and it was also amazing!    This place is also knows for their burgers, but you can only get them for brunch or at the bar. Will have to come back :)    Naomi was our waitress and made our experience even better with excellent service she provided, accompanied with a warm smile on her face.    For more cool places in NYC and beyond, come say Hi on Insta @daria.newyork ❤️"

Raoul's,50,"Lovely food, lovely staff and great atmosphere",This place was amazing from start to finish. 3 out of 4 of us had steak and chips and it was out of this world.    It was $100 for a bottle of Whispering Angel but the restaurant is so nice that it doesn't matter.    Definitely a place to book way in advance but also somewhere I would say is an absolute must when visiting New York City.    They don't take bookings until a week before your planned dining date. Get in there quick as the times go really fast!!!

Raoul's,50,"Come for a special, timeless NYC meal","This place is perfect in every way and I was so thrilled to come back to Raoul's now that Covid is more controlled to find that absolutely nothing has changed. It is still the same incredible service, fantastic martinis, and energetic atmosphere."

Raoul's,50,"As Always, Perfect","The last time I ate here was with my wife who was 6 months pregnant with our daughter. So, 14 years later, I came back with our daughter as we were having a 5 night papa/daughter trip to NYC (her first time in the city). Raoul's didn't disappoint. The same excpetional service (Naomi was on point), the ambiance classic hip, the crowd a great mix and the food on point as usual. It was great to see the restaurant through my daughter's eyes. She appreciated all the details that make Raoul's special. The only down side was the back garden wasn't open so hopefully someday it will be an option as that walk through the kitchen is unique. We can't wait to come back and a big thank you for Raoul's for being Raoul's. Consistency over the years is something to really appreciate."

Raoul's,40,Gotta go once...,"You at least have to go once to Raoul's. The fries will bring you back again, as well as the quirkiness.....but brunch was just fine. Not certain we'd run back soon, but it's a well deserved staple in the Soho dining scene, and we enjoyed ourselves and the food."

Raoul's,50,"Olde New York; fun, hopping, wonderful food.","Small, intimate, dripping with atmosphere, simply wonderful food and service. We were looking for an olde New York type of place, none over the run with tourists normal lineials. Raoul’s s checks all the boxes. It’s simply a fun casual, non-pretentious place. Everything prepared very carefully, with great attention, never simply slapped on the plate.  If you want to be hip in the village, have a truly great meal and a wonderful atmosphere, this is for you."

Raoul's,50,Top if your List!,This is a must! French bistro in the village with a history dating back to the 70’s. I was there for brunch and Angus gave us 5 star ⭐️ service & hospitality. All while managing tue entire bar & mixing cocktails.

Raoul's,10,HORRIFIC NIGHTMARE,"I’ll start off by saying, having lived in New York for almost 10 yrs, I frequented Raoul’s many a time for drinks at the bar/dinner and had always had a great experience. At the beginning of the pandemic, I moved to Italy and when we came to Raoul’s last night, it was my first time back in NYC in almost 2 years, and the first time with my husband. We had a special weekend planned with my best friends who still live in the city and chose from the plethora of amazing options; Raoul’s for dinner on Saturday night. I made the reservation for 4 ppl at 9:45pm. My husband and I arrived and checked in with Chris, who I immediately recognized as the Maitre D whom I introduced to my husband and we chatted with him for a couple minutes when we checked in for our reservation (made on Resy) and told him how excited we were to be back and having dinner at one of my favorite old haunts. Chris was perfectly polite and asked us to grab a drink at the bar and that he would come get us when our table was ready (which is perfectly normal and expected, especially on a Saturday night). Our friends arrived and the important point to note is that we were all marked as “CHECKED-IN” for our dinner reservation. That said, it was a busy Saturday night, all the tables were filled and since we reserved a table indoors, I figured we may have a bit of a wait. No biggie, we get it, we’re patient. We’ll, 3-4 rounds of drinks in, and having seen Chris walk right past us several times I finally (trying not to be too pushy) asked him when our table would be ready. Without a second thought or hint of remorse, he just said blankly “kitchens closed, no table. We texted you” (which since I have an Italian #, I didn’t receive and had told them as much when I called to confirm the reservation earlier that day). Anyway, I hadn’t realized how late it was because we were having such fun catching up together at the bar but at this point it must have been 11:30pm. It had never even occurred to me to look at the time, I trusted that someone would get our very obvious party of 4 who literally had not left our perch at the corner of the bar since the moment we arrived. We were devastated, STARVING and had several drinks on an empty stomach and really NEEDED DINNER. And it would have been one thing, if Chris had offered a sincere apology and offered to at least take care of a round of drinks off our tab, but no. He just said “I’d offer to buy you another round but I guess you just want to eat something”. My husband who’s the sweetest most patient man in the world, was rightfully upset (as we all were) and just couldn’t believe what was happening. Instead of taking responsibility, Chris blamed us then told us that the hostess came looking for us several times and “couldn’t find us”. Just wanting to get out of there and find somewhere to eat ASAP, I politely asked if Chris could recommend anywhere with an open kitchen. He told us “try Blue Ribbon around the corner.” We paid the $300 bar tab, and quickly made our way over to Blue Ribbon. No tables available. We then hopped in a cab and went towards Tao (called them, also just closed their kitchen), desperately I asked the driver to take us to L’Express (another French place that’s fine and known for being open 24hr/7). ALSO CLOSED. We were entirely out of ANY POSSIBLE FOOD OPTIONS. Even room service at the Standard (hotel we were staying at) was closed. So yes, you guessed it. We canned to my girlfriends place in the UWS and ordered burgers and chicken tenders (crappy fast food) from the only place still open. Oh, and in the midst of all this, my girlfriend stopped her phone and cracked the screen (result of drinking on an empty stomach!). What I don’t get is how pompous and dismissive Chris was. THE LEAST THING HE SHOULD HAVE DONE IS COMPED OUR BAR TAB. Clearly this guy feels he’s untouchable and is completely checked out of his job. It’s absolutely the worst experience we could have had. I also got a real vibe of male privilege from him and it’s just inexcusable what happened and that he didn’t lift a finger to make it right. Any maitre D worth their salt, would have comped our drinks and tried to use their clout to call and get us a table somewhere else. His treatment of us really makes me feel that we were being discriminated against, being an Asian/Italian mixed group. I know there’s been a lot of hate crimes in the city and I just can’t think of any other reason they “couldn’t locate us at the bar”. Give me a break. The bar is tiny. 4 people in a group are literally impossible to miss. Terrible ending to our otherwise great weekend in New York."

Raoul's,50,Always delightful,"Raoul’s continues to prosper and offer a culinary delightful experience. Chris the MaitreD’ is wonderful, the service attentive, friendly and professional (increasing fly uncommon in this post-COVID era) and the food delicious as always."

Raoul's,50,Great service,"I love this restaurant. I also want to give a shout out to Karine, who helped me deliver a gift card to family during the holidays."

Raoul's,50,Forever a Favorite!,"We have celebrated MANY occasions at Raouls over Many years… never disappointed! Consistent excellent service, great food & much fun… thanks for all the memories!"

Raoul's,50,Timeless New York,"You know how sometimes we overhype future experiences and they turn out to be underperforming once actually experienced? Well, this has not been the case.    Raoul’s is the essence of New York - the outdated yet timeless decoration, the vibrant atmosphere, the sleeplessness of conversations and the interesting multiculti crowd are all there.    The incessant chatter, the constant laughs and the very crowded spaces are what New York Saturday evenings should all be about, and this place certainly reminded you of that. It made you forget about work fuss, love drama, and whatever other stress you had been subject to the past week. There are a lot of conversation starters pinned everywhere throughout the place, so you may even choose to go there alone and see who it is that you will get to meet.    With regard to the food: I had an entrée of greens that was nothing out of the ordinary, a glass of house red and the steak. I may undoubtedly say that it is one of the best - if not the best - steak I have ever had. The waitress was charming and a joker; the sort of person you would befriend at a party or at a grill at your friend’s.    Prices are high, but you pay what you get. And this is always a good sign.    One simply cannot experience New York without going to Raoul’s. I even dare state - one will not experience New York without going to Raoul’s."

Raoul's,10,The WORST BURGER IN NYC,"was looking forward to having what we had heard that Raoul's had the ""best Burger in NYC"". It absolutely the worst burger I have ever had i my life and for $30 it was even more painful. The best way I can describe this burger is to take a handful OF WHOLE PEPPERCORNS, put them in your mouth and chew them and that is the exact flavor of this burger!!! Awful does not begin to describe it ! There were 4 people that I was dining with and we all had the same Peppercorn laced burger. In fact in the end my plate had some many Peppercorns on it, it looked like someone had sprinkled a handful on my plate. McDonalds is like Michelin star gourmet compared to this travesty of a Burger. Terrible, bad disgusting, describes the experience."

Raoul's,50,"If you’re in town, definitely","If you’re in town, definitely go grab a drink there and also dinner ... nice and vibrant atmosphere, cheerful staff, yummy food. We’ve tried the eggplant with labnah, beef filet, white fish, grilled carrots ... all were tasty ... a must try"

Raoul's,50,Waiting for Harry Potter confirmation,Outdoor and Indoor dining available; great customer service; excellent food; great neighborhood find the kind of place you want to dine with your friends or after a long hard day

Raoul's,50,Best of NYC,This is my favorite restaurant in NYC. I have been coming here since I was a kid and it’s still quintessential NYC with great food and friendly service. Nice to be back after 14 months. The steak tartare is to die for.

Raoul's,50,I’d definetly return here.,"I’d definetly return here. The food came quickly, it was good, and the people really friendly. I recommend the Eggs Norvegien"

Raoul's,40,Old school,"If the food and service were a notch better, this would be one of my favorite NYC restaurants. The feeling, vibe and style is quintessential New York. Love it"

Raoul's,50,Das Burger,"A friend has been telling me about the burgers here for years - they make a limited number every day, and you can eat them at the bar only. Suffice it to say it was the best burger I have ever had. Fairly simple concoction, but perfectly balanced tastes and textures, superb parts (meat, bun, toppings). Served with au poivre sauce on the side. Just amazing. Vesper martini was also superb. The only negative, IMO, is the frites, which were a little on the greasy side and kind of limp. A minor complaint, but in this case they are sort of half the meal, and not all that difficult to get right. Overall, though, terrific."

Raoul's,10,Chef refused to make a minimal change to an entree,"I took my wife on the restaurant we went for our first date.    When we tried to order, the cod was the only fish option left on the menu after they ran out of the other one (at 8pm? come on). Little choice then... and the chef when asked refused to make it without chorizo. Not wanting to speculate about their reasons, especially since they managed to block my first attempt at reviewing.    Factually though, I had a poor experience due to misplaced intransigence (they should have accommodated us as they ran out of the other fish). As a result, I wasn't able to have either of two entrees I wanted to order.    I had good memories of this place from fifteen years ago but am not planning on ever going back."

Raoul's,50,Delicious Italian,The atmosphere is wonderful and the food was simply delicious. It's old school Italian! I had the steak and fries - tender and flavorful!

Raoul's,50,Wonderful in every way 🥰,"This restaurant was recommended to us by friends who live in NYC. My husband & I had a delightful experience all around. The maitre de was so welcoming and friendly, our server was timely and attentive, food was excellent. I had steak and French fries and my husband had roasted chicken. Profiteroles for dessert. Could not have been better.    This restaurant is small and noisy with tables close together but it was so fun and like a neighborhood eatery. Just lovely experience. We understand it has been in business 45 years with very few changes. We will be back!"

Raoul's,50,Still one of the very Best !,"Great brunch and fantastic Raoul burger, salad at one of my favourite restaurants over 30 years. Perfect service from dedicated staff and I can not wait to be back soon again."

Raoul's,30,Rude York City,"The food is good, but that’s the cap of decency. The staff is incredibly rude & very quick to remind you of the next reservation behind you."

Raoul's,50,"Neat iconic, romantic, French Restaurant","You have to go at least once. It is an experience. The waitstaff is excellent, the food is well prepared, and it is VERY romantic. It is also tiny and loud. This feels like a small restaurant tucked away in a corner of Paris. Not for a regular meal, for something special like an anniversary"

Raoul's,50,Great Birthday Night!!,"Raoul's was perfect in every way. The atmosphere was great. Good looking crowd and a really unpressured night. The staff was really professional, knowledgeable and enjoyable. Will definately go back !!"

Raoul's,50,Classic french excellence,"This place is fantastic. Great atmosphere, great food, and a vibe that screams fun! Service is really good, the only thing they can improve on is timely reservations. Even if you have one, the wait is always at least 30 mins."

Raoul's,50,Classic steakhouse but French Style,classic place in SoHo. Don't miss the photo booth and the psychic reader. the steaks are great. How about the dessert?? Awesome. How about the location? Awesome.

Raoul's,50,An absolute must when in SOHO,"This cozy but very loud restaurant is home to perhaps the most outstanding Steak au Poivre I have ever had. The cut of meat was excellent, cooked to a perfect medium and crusted in just the right amount and consistency of pepper... served with a perfectly seasoned sauce of exactly the right consistency... and of course accompanied by a basket of crispy Frites! It doesn’t get much better than this! Exactly what I would expect from an Alsace heritage which, arguably produces the best chefs in all of Europe!"

Raoul's,50,Its a treat,Raouls is a traditional 44 year old restaurant in Soho. Its deliciuous. Go for the steak a la poivre

Raoul's,30,Burger Club meetup,"The NYC Burger Club met up here to continue our tasting tour of NYC’s finest burgers. We were excited to try the burger given all the media hype but sadly, the burger didn’t live up to its (perhaps overblown?) reputation. It was still a decent burger, but we just couldn’t figure out why it was considered at one point to be one of NYC’s best. Also we all remarked that on presentation, the burger is hidden by the greens, which was odd. The pork belly and dessert were good, but we came for the burgers."

Raoul's,40,Great food,"Loved the food, especially the Tuna. The place is super noisy, so if you want a quiet evening, this would not be a good place to go to. The tables are situated right next to each other, so do not choose this restaurant if you want privacy. We had a super small table for the five of us and the table could hardly hold all the wine and food we ordered, but as it was with close friends, it worked for us. I would go back if I could be guaranteed a bigger table."

Raoul's,50,Great Burger,"Even for $27, probably the best burger I’ve had EVER. Don’t wait too long. They only serve about a dozen per nite and you can only order from the bar. When we were in line when the resto opened at 5 pm, everyone in line was there for the burger. That says something."

Rue 57,20,Disappointing restaurant,"We’re here in New York for enjoyment. The concierge gave Rue. 57 as a suggestion for dinner, since we had been to an excellent Italian restaurant the night before. We were so disappointed. The menu was not what either of us expected void of French dishes. The service from our waiter was extremely poor due to him being so busy at the other tables. We had to ask for bread, which also was very disappointing. The shrimp cocktail was abundant and good, looking more like large prawns. The rest of the meal was average to say the least. Pasta was not homemade and the sauce was only adequate. The Caesar salad again just adequate, especially at the prices they were charging. I would not recommend this restaurant with all of the other fantastic restaurants available in NYC. Bon appétit."

Rue 57,10,Not the great place it once was,"So disappointing. Rue 57 was a staple for me in NYC and I was looking forward to revisting after living elsewhere for the last few years. It was just awful...with the exception of our server who was lovely. The bread had a funky taste like it was lathered in old oil or butter at some point. Not the crisp on the outside, soft in the middle french bread I remember. But bread is bread and not does not maketh the meal. It was the menu that was the biggest disappointment. Over the years it seems they've taken out a lot of the good french dishes they did so well just very basic tourist-pleasing fare. I expect it was necessary due to the pandemic and keeping their overhead low. The french fries were inedible due to the overuse of cooking oil."

Rue 57,40,"Nice lunch, great cross breeze in the summer","Fun relaxing lunch in the heat of summer. We had the mussels, omelette with a salad, ceasar salad, club sandwich & some glasses of the French burgundy & Aperol spritz. Followed by the apple tart. Nice place to stop for lunch. Great service & not rushed."

Rue 57,10,Extremely disgusting,Extremely disgusting experience when paying the bill. I was shouted and despised by the woman for giving less than expected tip

Rue 57,50,Twice in a week for delicious food.,"In town for a week and this was the only restaurant we visited twice. Professional staff, excellent menu. Well prepared delicious meals. They did have options for gluten free just a little limited."

Rue 57,30,"Good, just not Great!","While in NYC for my birthday weekend, we ate at Rue 57 for dinner. We arrived for dinner early (especially for NYC standards), @ 5pm. The restaurant wasn't busy at all, yet we were seated at a little table right by the stairs. Drinks were pricey, but not out of range for New York standards. The food itself was good. My husband got the chicken, which was a generous portion. I got the skirt steak, which was good (very thin and served with fries).  They don't do anything special for birthdays, fyi, just bring you the dessert menu.    All in all, it was a decent place to eat, just nothing to rave about. We wouldn't go out of our way to return."

Rue 57,30,Typical French Style brasserie,Typical French style brasserie in a great location. My Son had Steak Frites which was so very good. I had the Sirloin Burger which was tasteless. It was hot so we tried their homemade Lemonade which was great.

Rue 57,40,Caesar and Sea Bass,"Attentive waiter who gave us good descriptions of portion size, great tasting food. We weren’t real hungry so we split the two dishes and it was plenty."

Rue 57,10,Poor service,"We went to this restaurant for lunch, it was not busy, we were seated outside, we waited 15 minutes but nobody served us. We left."

Rue 57,50,"Great food, very nice service!","Had a wonderful dinner last night. The service was great, just like the food. We eat here everytime we visit NY, never a disapointment!"

Rue 57,50,The best cream of mushroom soup on the planet,We had a great snack today at Rue 57.  I had the cream of mushroom soup and it was spectacular. This was a special of the day. My wife had the shrimp cocktail. She loved it. It had four gigantic succulent shrimp.  Angela was our server and provided friendly and professional service.  The restaurant has beautiful hardwood French decor.  I would love to come back here for a full lunch or dinner one day. They do have Steak Fritas on the menu.  Enjoy!!!

Rue 57,30,Standards have slipped,"This was one of my favourite places for lunch in mid town when visiting NYC. Unfortunately standards have slipped, the menu is shorter and not as good, quality of fork has slipped and the decor looks tired and shabby."

Rue 57,50,"Lively Restaurant, Great Location, Wonderful Food!","Although we've been to New York many times, we've only had a chance to try this restaurant today. It was a great experience! The restaurant was bustling but the music was playing low so we could still have a nice conversation without having to shout. Highly recommend the French Dip and the Filet Mignon. Hope to try their deserts next time. And our server, Precious, was fantastic!! She was friendly and super efficient in meeting our needs (refilling drinks, etc.). Will definitely return."

Rue 57,50,"Wonderful Service, Atmosphere, Food","Wonderful experience at Rue 57. Atmosphere and food were top notch. Stephen was our server and he was personable, funny, and took great care of us. Highly recommend. Was a great choice before theatre."

Rue 57,10,Awful Waitress Experience,"Dined here with a group of friends. Our waitress was extremely rude and demanded a bigger tip. Came back over to the table looking for more money and was extremely cheeky to us! We were so stunned we could barely speak we thought it was a joke she was that rude! Food was nice, but the restaurant was let down by their rude waitress and her shocking service. I think this restaurant should have a word with their staff or start offering a wage rise if they are demanding more money from their customers! She’s lucky we haven’t took this further or named her."

Rue 57,40,Good brasserie feel for brunch,"7 of us meeting for a New Year’s eve brunch. Good service and lively atmosphere in this Brasserie venue on 57th Street. Good service, tasty food and lots of flexibility in adjusting certain items, but not others - in the New York way."

Rue 57,40,We had no reservation.....,"The host sat us with the condition we could be out in just over an hour.... I smiled and said: ""How fast can your kitchen serve us?"" He chuckled and showed us our table. :-)    Very nice place, good ambiance and the food was very good. We will definitely eat here again on our next trip to NYC."

Rue 57,50,Wonderful breakfast and fabulous service!,We were a large group of ladies who didn’t book for breakfast and by luck we found this lovely restaurant. The food was great and the waitress Precious was an absolute star i hope the owner values her as she is wasted serving tables.Nothing was to much trouble and despite her being busy she went above and beyond. We had an excellent time and i recommend it highly. The staff patiently waiting to clear tables were also very pleasant. Thank you to all concerned great coffee as well.

Rue 57,10,No croissants in a French bistro!!!!,So….we were getting ready for breakfast this morning and after being seated and waiting and waiting…..a waiter named Steven showed up and told me “I’ll be right back “ the rest is history….there was no croissants for breakfast and everything from service to bad attitude became a nightmare I’m this place

Rue 57,40,A safe card,"A late dinner when arriving to New York- Rue 57 is a very nice restaurant with good service and food. We had burgers, lovely tuna and fried aubergine. All very satisfied- nice taste. I’ve visited Rue 57 every time being in NY - always delivers!"

Rue 57,50,Rue57 saved the day,"After string of events that did not go as planned , we walked into a very welcoming staff . Joey , the manager made us feels so welcome. We had a wonderful waiter named Humberto, food was great and wine list was wonderful."

Seppi's,20,Ordering pizza,"It takes sometimes over 1 houer to het your pizza, The pizza is alright but The waiting time is crazy"

Seppi's,20,Relaxed service,"Had Käsespätzle, Pizza, Currywurst and Schnitzel. The service was partly great and flexible, but after following the service a bit, I would rather call it over relaxed.  The food is at the lower end of Alpine restaurants. The Käsespätzle was the worst I have tasted (served barely warm, jo texture, no taste), the curry sauce was a good try, but for sure did not meet my expectation. The pizza was ok. Will not return."

Seppi's,50,Amazing,"Amazing restaurant+ apres ski with super nice view the food is amazing, and the bar even better, everyone stops here after skien and is having the best time of there lives in seppi’s gerlos. Super friendly waiters. See you soon"

Seppi's,40,"Good lunch, went fast","This was decent food - good for a slope side restaurant, and the ordering system was very efficient. The view is absolutely spectacular"

Seppi's,40,Great place,Great place for apres ski and dancing. A dj plays great music. Often crowded but just go for it - they also serve delicious food which is delivered really fast. Open until the sun goes down

Seppi's,40,Good food and fast service,"The food at Seppi's is good, there is a nice outside area for when the sun is shining but inside there is enough space to sit comfortably as well. They have very nice coffees and the food service is very fast which is great when you stop there fore a quick ski-break."

Seppi's,30,Excellent food and atmosphere,"Stopped in for lunch. No space outside so sat indoors which was very comfortable. Food was excellent however only one dish arrived, we had to ask for the other order which came out later which was a little disappointing. Thought they might do the right thing on the bill, but it wasn't to be."

Seppi's,40,Skiing,"Really nice place to stop during your day skiing. We have a good meal, seat and rest. Nice atmosphere."

Seppi's,50,"Always a good time with great music, bar toppers and food","Thank you Verena, Hannes and Eva for your hospitality. I love to have my lunch and apre ski drink with you. FRiendly service with a smile, great dj's who keep the music going, lovely views and great food. Tthe lemon grass/basil pasta, the fish soup, the Green Biss and the Feinschmecker Salat are my favourites. Cheers"

Seppi's,40,Nice place for après ski and good food,We had some excellent mussels here at the piste with a nice Chardonnay. The lady behind the bar was very kind. In the afternoon you can enjoy the après ski with a nice beer and schnapps! They play nice techno music.

Seppi's,30,Great food - rude staff,"We visit very often when we come to Gerlos, but unfortunately the very last day of our stay the staff in the service-part in the restaurant was very rude to us!"

Seppi's,40,Great Apres-Ski,We were here for the apres-ski. We had nice weather so the umbrella was down and we could enjoy the sun! Great music! You still need to ski down after the apres-ski since it is on the mountain. We didnt had any food.

Seppi's,50,Great Place for Mountain Lunch,Great place for some food and a drink during a days skiing. Pizzas are really great and pricing is very reasonable.

Seppi's,50,Mountain apres,Great atmosphere on the upstairs deck late afternoon with a live DJ pumping out dance music (and usually some bold characters dancing on the tables in ski boots). Descent to Gerlos can be tricky after though!

Seppi's,50,Take a rest during a Skiing day!,"Good variety of Food, friendly waiters and cooks, a great place to take lunch on a Skiing day at Isskogel, easy to access and a wonderful view."

Seppi's,50,Great as always :),"Another year back here, and food great as always plus live music on the slope with breathtaking view. Great!"

