name,rating,title,review

DiverXO,50,Unforgettable experience,"The food was delicious, creative and stood apart from the other 3-stars restaurants that we have tried. The menu consisted of mostly seafood which I love. I really appreciated the food descriptions they gave prior to serving you the next course. It was definitely a splurge but so worth it!"

DiverXO,50,Worth all the fanfare ! A must go guys … and don’t plan anything after the meal !,"Michelin guide: 3 Michelin stars - exceptional cuisine, with a special journey. Brainchild of head chef Dabiz Muñoz, DiverXo will bring you along for an unforgettable ride through Asia. Being Asian, the expectation for Asian dishes is high and he exceeded by most counts using great ingredients, showcasing extreme innovation, and procuring mind boggling flavours. The flavours are milder than some Asian dishes like those for Laksa and Green Curry but the concoction still came out delicious. Save four hours for the meal and don’t eat beforehand whatsoever, and you won’t regret coming here. Great service and explanation of each course! We were in Madrid for three days and eating here was the best thing we did in Madrid !"

DiverXO,50,The pigs they flew!,"I will be honest, there is no way for me to describe the creativity of this experience and the range of sensations i experienced throughout this 5 hours journey. I will resume it in few words, creativity, genius, skills, expertise, research, passion and a gastronomical spectacle.  The service is totally impeccable. Attentive and warm. The wine pairing was incredible, it comes with a price, but you will taste wines that you’ll probably never taste in your life.  As an anecdote, the chef read my i Instagram message and invited us in the kitchen to discuss and take some pictures, which was super nice.  You know the expression when pigs fly…..well they flew"

DiverXO,10,Won't remember...,"My family of 4 had dinner at DiverXO this evening. It's not everyday that a family of 4 spends approx $2000 (dinner+drinks+tip) on dinner. So when our 13yr/10yr old asked to meet the chef, we were told by our server that she will speak to him. My husband and I indicated that we did not need to meet David, but it would be nice for the kids since they researched his restaurant and sat through his 4.5hr meal.    Maybe I thought David Munoz would be like Grant Achatz (Alinea), Eduard Xatruch (Disfrutar) and other noteworthy chefs and exhibit a little bit of humility to meet with his youngest patrons. After all, one server commented that having kids in DiverXO is very “uncommon.”    But I was wrong. Even after I saw David through a small window on the kitchen door (with is faded red mohawk), our server avoided bringing it up. When I probed again, our server made up an excuse that he had left the building. It started to get comical when I asked server #2 and he made a different excuse as to why he couldn’t come out. And to top it off, a manager who saw what was going on, but avoided us as we left.    “People will forget what you said, people will forget what you did , but people will never forget how you made them feel.” I won’t remember the food. I won’t remember the décor. I will remember spending $2000 with a classless, egotistical mohawk man."

DiverXO,50,Food was to die for,"I understand that David Munoz wants to be the best in the world.  After our visit to DiverXO he already is when it comes to food.  Ingredients and presentation were out of this world.  I have never had so many perfect dishes in one meal.  Rating for the food here is more than 5.  The service was too arrogant for my taste, so less than 5.  The interior was disappointing, so less than 5.  But since the food was so amazing it is an overall top rating from me."

DiverXO,50,It meant to wow and wow indeed,"It is an experience that you would remember for a long long time. Put all your regular 3 star expectations aside and enjoy the crazy almost 4 hour ride. There are a lot of interesting ingredients (baby eels, a whole pigeon leg with claws etc.) with very little flexibility in the menu. You have to be adventurous with your food to truly enjoy and appreciate this place. Aside from the food, the wine pairing is a whole beautiful journey on its own. The higher end option of the wine pairing will set you back 300 euros alone, but you are never going to forget how delicious each and every wine is, paired or on its own. The best wine pairing I've ever had."

DiverXO,50,Amazing !,"We had the chance to do a lot of 3 stars Michelin and this one is one of the top such different !  First of all the area with butterfly, pigs and curtains for each table - this is not usual and so nice ! Staff is dressed like in Asia and not in standard Michelin restaurant !  Secondly the menu is for all the people the same and a total surprise. It is so surprising and not commun but so much flavor in each plate ! The most difficult thing is to have a have table price is expensive (365 pp with no drink) but it really worth it due to the concept and the food itself with high price piece ! The only small negative point David Munoz was there and didn’t show in the clients table - otherwise to be visited absolutely ! Check the pictures !!!"

DiverXO,50,When only the very best will satisfy,From the moment you walk in the door you know you are in for something very special. Expertly prepared dishes presented in surprising innovative ways. Nine magical courses. Wine service was absolutely amazing. Sommelier was truly enthusiastic about each carefully selected wine. This is our fifth 3 star and I rate it as best. Finesse to the absolute extreme. Wonderful and memorable experience.

DiverXO,50,An awe-inspiring meal,"With the rise of Instagram, the idea of food as ""art"" is more prominent than ever, but for those fortune enough to visit some of the world's top tables the difference between #yolkporn or a #cheesepull and truly inventive cuisine is obvious. At DiverXO, Chef Dabiz Muñoz goes one step further, turning dinner into a performance complete with ""set"" changes, themes, a costumed staff and dialogue - there is even a complete playbill that arrives as cards preceding each course.    Currently Madrid’s only Michelin 3* Restaurant, its location inside NH Collection seeing a revolving door give way to “the hedonistic, greedy and creative world” of its Chef, diners fortunate enough to secure a reservation will be taken on a journey during which precedent is cast aside in favor of fantasy and flawless service.    €250 for the Tasting menu, Asian influence and exotic Ingredients abound, it is after passing by flying Pigs, Ants, Butterflies and more that diners find themselves divided by varying cloths such that each dish or “canvas” is a surprise unto itself.    Undersold by describing each dish individually, the first six items embracing Muñoz’s love of Thai Street Food, one will quickly realize that despite DiverXO’s styling the bulk of its cookery relies on grills, stoves and fire rather than molecular or modernist technique.    Changing the menu with far more frequency than many of the W50B, in a way that suggests unbridled creativity, “course” two uses Yakitori Fish as Condiments to a Salad inspired by lost product while “Crunchy Texture Ceviche” offers snappy Baby Eels in complex heat prior to a one-bite XLB filled by Cuttlefish, Pork and Chili Paste.    Relying on surprise with Fried Eggs and Black Pudding, its second half revealed with similar flavor but alternate texture, “Sea Noodles” resemble something emerging from the depths before a supple Pigeon Leg tenderized by Wine alongside Noodles made of Gelatin with Eggs of Hen and Sturgeon.    Undoubtedly inspired by Dali, and wearing that fact on his sleeve with “Galician Lobster Waking up on the Beaches of Goa,” Muñoz unveils a masterpiece in three Indian ideas complete with an elongated Elephant before continuing with Grilled Monkfish and vibrant green Gazpacho.    Next showing off A5 Kagoshima Wagyu, before serving it sucked from a Bone, there is little surprise when Rabbit Brains arrive as a palate cleanser preceding buttered Risotto and a White Chocolate Orb with Black Olives, Truffles and Rhubarb.    Suggesting “avant-garde cuisine in which everything is possible,” including Black Currant Bubblegum that somehow makes Garlic for Dessert work, Japanese Bombons come atop motorized Mad Hatter’s hats to complete an experience that truly reinvents the idea of “exceptional cuisine that is worth a special journey."""

DiverXO,50,Dreaming about returning,"We had a chance to visit David Munoz’s flagship restaurant in Madrid December 2019.  The extravagant 40 years old chef develops 35-40 new dishes every year. His very unique cooking style with his extraordinary creativity results a perfect dining experience. He is bravely mixing Mediterranean, Asian and South American ingredients into art on the plate.  The dining room is a reflection of his extravagant style. Fancy decor with pink colour dominations, lot of curtains and theatrical elements like flying pigs all over.  After the welcome drinks ( Grosset Grand Rose champagne with pink label) the meal started with canopes.  The cantonese chicken, the sheep's milk and maturated salmon croquette and the taco was a very impressive warming up, all were delicious with plenty of flavour.  This was followed by some Indian dishes. A very deep flavour vindaloo curry was balanced with greek yoghurt, Dal Makhani & Frog leg prepared like buttered chicken masala, with papadum of lentils. Pan puri filled with New Delhi salmorejo and Joselito's coppa. Very special steamed, light and fluffy naan with truffle and Mumbai flower with pink pepper. The spices were beautifully balanced in all Indian dishes.  Than we went to China. Roman style kokotxa was served together with Necora chilli crab and it was followed by one of the most successful dish of the meal, Xialongbao Xo Iberian soup dumpling with aged beef rib & bone marrow. All the elements were precisely flavoured and cooked.  And many, more and more beautiful dishes. Red mullet and smoked eel, The sea urchin we had to eat from our hand. That was followed by and another great dish, suckling pig skin with squids, matured tomatoes, Habanero puree. Idiazabal cheese, frozen green lemon and coriander root. The suckling pig skin was crispy and light, the light sweetness of the matured tomato was in perfect balance with the savoury of the cheese, the sourness of green lemon with coriander and the creamy Habanero pure. This was a terrific dish.  Red mullet with Moroccan lemon, smoked chorizo juice and Olluco puree. A lovely dish with rich flavour was carefully balanced. Kagoshima wagyu fillet steak. A high quality, A5 grade , perfectly marbled, very high quality Kobe beef cooked to perfection.  His 25 courses menu was a fantastic gastronomic journey around the world.  With this wonderful diner we had a wonderful wine, one of my favourite Spanish white wines, a bottle of As Sortes from Rafael palacios’s winery. The presentation was extraordinary, the service was top level, smooth and friendly all the way through the 3,5 hours dining time.  I am sure this was not our last visit to this fabulous place."

DiverXO,50,"True Creativity, Amazing Taste, Masterfully Delivered",The restaurant encompasses all of the senses. From the moment you arrive to the point of final submission you have been thorouhly stimulated and satiated. Upon arival to the restaurant all of the visual cues let you know something very creative and special is about to happen. There are no dissapointments. Truly a very special culinary experience.

DiverXO,50,From Milano to Madrid,"We first saw Chef Muñoz during the Masterchef Italia competition (aired in 2019), where contestants had to work at his restaurant in Madrid, DiverXO. We came from Milano to dine at DiverXO in January 2020.  A culinary experience out of this world.  Prepare yourselves, go to DiverXO with an open mind and you will for sure appreciate the Chef’s tasting menu. The different courses have the taste of European, Peruvian, Japanese, Indian, Korean, etc… A tour all around the world, just by sitting at the table in this extraordinary restaurant.  Upon reservation, we asked for an Italian-speaking waitress/waiter, in order to better understand the explanation for each dish. We were assigned an Italian waitress who guided us through this experience and was very helpful, nice and professional during our 18 courses tasting menu.  How to explain the experience at DiverXO? One of a kind.  Everything was perfect, form the visit to the wine cellar, to the room kept at 16°C dedicated to the handling of raw ingredients and desserts, to the actual kitchen, with an astonishing number of professionals of the Chef’s team.  Like art in a museum, whoever can understand this kind of culinary philosophy will surely remain full of marvel and the dishes are surely incredible, almost moving. All the senses are satisfied during this experience.  Thanks again to Chef David Muñoz for taking the time to leave his place in the kitchen to take a picture with us.  Just one thing to underline: the wine list is surely well equipped, pages and pages of different wines form all over the world, however we found just one red wine and just one white wine from Italy. That’s a bit thin!  Overall, a culinary experience that is worth the travel, we cannot find the right word to describe it: my daughter suggested an Italian word, which doesn’t really have a proper translation in English: commuovente."

DiverXO,50,Just Amazing.,"Just Amazing.  To come over, here is a whole experience. It is like food Disney Land. The chef made art with food, and it is an explosion of flavor in your mouth.  No budget place. Dinner for two with wine will run well over USD$700, and you must make a reservation with weeks in advance."

DiverXO,50,I don't have the words,"We visited Diverxo for my husband's birthday and what a great it was.  From arrival to leaving there wasn't a thing to be faulted. We were greeted by the staff and taken on a tour of the kitchen which was just wonderful. To see all the chefs involved in creating our epic meal was just wow... We were seated and our waiter Jose introduced himself. Massive praise for him he was friendly, courteous and extremely helpful. Then our amazing journey began... There aren't any words to describe the food as well as I'd like, it was exceptional! The attention to detail was fabulous even down to the spatula style cutlery to gather up every taste of food was an amazing idea. Every course was the best course ☺ not sure how you'd pick out of all the food that was served. We left very full and very happy.. What an absolutely perfect birthday.."

DiverXO,50,"Honestly, i have been to a","Honestly, i have been to a few 3 star restaurant, but this one is my absolut favorit!!! Why? Here some points:    Service is unlike many of those high end reataurant not intrusive, they make you feel special kind of homy cosy attentive but not over attentive where you feel like someone is spyiing on you! Special thanks to Clarissa sei grande!    Place is just mindbubbling like dipping in to a bizarr world apart! I loved it!    Culinary wise its a voyage of flavour textures that made my mind blow away.    Congrats to a young great chef and his whole crew!!  Thanks to all for a wonderful night in a culnary trip that i wont forget!  Salvatore"

DiverXO,30,"Nice staff, food ok but not","Nice staff, food ok but not great. I personally find all the restaurant with a very questionable sense of esthetic. I have been in provocative restaurants like The Alchemist in Copenhagen but this one simply don’t work totally, and the food is not 3 Michelin star in my opinion, maybe 2 if we are kind"

DiverXO,30,Decent meal but overrated.,"I just finished touring Spain where I ate at El Cellar Con Roca, Disfrutar, Lasarte, DiverXO and Terraza Casino/Paco Roncero. They are all great restaurants except DiverXO. Indeed, in Madrid, my meal at Terraza Casino/Paco Roncero was significantly better than DiverXO.    Several of the courses were pretty but were average in taste. In particular the indian inspired early courses while OK were not better than that from an average indian restaurant. Service was also spotty. Many times we needed to try to get a waiters attention to have water or wine refilled. The bill at DiverXO was more than the other 4 restaurants and came no where near the experience. In fact the bill at DiverXO was almost twice that of Terraza Casino because the food and wine were higher priced.    The place has a hip feel and is a cool atmosphere but I wouldn't go again. I don't understand the 3 michelin stars."

DiverXO,10,After visiting 100's of top restaurants there is bound to be one bad one.,"My wife and I have traveled the world for food, it has became a passion. In these travels we have ate at top 50 restaurants on 6 continents and in all of those travels the lack of care by DiverXO is without question the worst in the world. When we visit restaurants we often find that the food is 1/2 of the experience and the care by their staff is the other 1/2. I feel very confident in saying the service at DiverXO has to be the absolute worst in the world.    I don't know if it is because they have had such demand that they no longer care, or if they are just resting on the food and not caring about the customer. We booked a trip to the Madrid and San Sebastian area and secured reservations at 10 different Michelin Stared restaurants for my wife and two of our friends. Three weeks before the trip our friend had to have surgery and was no longer able to attend. We immediately reached out to all 10 restaurants and 9 of the 10 showed amazing customer service. the one exception is DiverXO. They stated we could either cancel or pay for the two extra meals. when I requested to speak with a manager they stated the same thing and were very unhelpful. at one point even saying ""you should have planned better"". How do you plan for an unexpected surgery? This shows an amazing lack of empathy and care about the customer.    Even with me writing this review I am positive they do not care, because they are still sold out. However, if you have a choice of places to visit, in an area with such great food, choose somewhere else that cares about their guests."

DiverXO,50,Fabulous,"Beautiful space. Interesting. Innovative. Comfortable with probably the best dining chairs I have ever sat in. (which is just as well because the meal lasts around 4 hours). Maybe a bit overlit for me but at least you can see the fabulous food!  Service was absolutely top notch and more or less flawless. The food - 23 or small plates - was truly wonderful... modern, inventive with, in general, superb balance of flavours. Nothing seemed gimmicky or unnecessary. Fixed menu only (with some variation possible for food allergies) but no vegan/veggie options.Really worth the visit."

DiverXO,50,Amazing Amazing Meal!,"From the moment you enter the restaurant, you are greeted by magic. This was such a great and special evening! The servers were welcoming, we were given an informative tour of the kitchen, and were able to meet the head chef. All of the courses were beautiful and were full of many amazing flavors. There was such a great variety of flavors. We especially loved the desserts, as they were incredible! Special thank you to Alberto for making the night a lot more fun based on his great service!"

DiverXO,50,Great!!,"Exceptional experience, fantastic food, unbeatable attention. An experience worth living once in a lifetime"

Restaurant Milka,50,Superb experience,"We visited Milka for the first time, with plenty of expectations, but a bit sceptic - questioning, if we should rather opt for some safe (previously tested) fine dining option. But, what a experience! Splendid food and overall experience. First dish already put me somewhere between Alps and Scandinavia. Local ingredients, with a déjà vu of flavours from one of my nicest Scandinavian tastings, experienced at the Gíslasson’s Dill in Reykjavík. Nice experiences continued from plate to plate, till the end… Will be back for sure. And keep the relaxed atmosphere till then :)"

Restaurant Milka,50,LOVELY EVENING,"We had a wonderful evening at Milka restaurant, our meal was amazing , everything was perfectly presented and cooked , also the service was at it's best, really good experience"

Restaurant Milka,50,Incredible experience,"We visited the restaurant for our Anniversary whilst on holiday in Kranjska Gora. The whole evening was simply outstanding - location, service, food, wine. Lenart the Sommelier was a highlight, incredible wine knowledge and took the time to talk through each drink with us.  Anyone who is looking for an evening of delights then this is the restaurant for you!"

Restaurant Milka,50,Milka,"At the gorgeous guesthouse Milka in Kranjska Gora, I had an amazing food experience with my wife and friends. We were warmly welcomed by the very friendly staff from the kitchen. We decided on the 7-course menu. Every course was expertly accompanied with delicious wine to enhance the taste of the food. My wife chose non-alcoholic drinks which perfectly accompanied the food, as well. Each drink was expertly described in a very interesting way by the extremely talented and pleasant sommelier. We also had the chance to visit some of the rooms which were designed in a very modern way. Even though the rooms’ materials (bedding, fabric, etc.) were modern and chic, they were made in a sustainable way. Each room overlooks the Alps giving one an almost fairly-tale like view of lake Jasna.    I can’t recommend this place enough for anyone seeking a modern but yet traditional break. Milka is a wonderful place in which one can relax and enjoy marvellous tastes, gorgeous interior and surrounded by beautiful nature. One thing I really loved was the slippers – the only plastic thing in the house - made from recycled plastic. This was the cherry on the very tasty cake."

Restaurant Milka,50,Stunning in Every way,"Quite simply the best meal of my life. I knew it had achieved a Michelin Star in a relatively short space of time so was expecting something very nice but my expectations were blown out of the water. The restaurant had to change our original booking but even the alternative booking was made with the utmost professionalism. My wife and I had the seven course taster but really it was 12 courses at least, each as exquisite as the next. The staff were exceptional and went above and beyond to ensure it was an unforgettable culinary experience. And the setting, wow. Destined for 2 Stars without a doubt. Book this restaurant before it won't be possible."

Restaurant Milka,50,Congrats to the 🌟-Team for the first Michelin Star,We are so happy to have this uprising STAR here nearby to Austrian and Italian borders! Congratulations to this young enthuastic Milka-Team!! Keep it up and we are looking forward to our next „Food-Experience“ at your stunning location!

Restaurant Milka,50,out of this world,one of our best restaurant experiences. this will be a star restaurant in no time. exceptional dishes and staff. worth a visit when in Slovenia!!!!

Restaurant Milka,50,Amazing experience!!,"My wife and I travelled to Slovenia for the first time approximately a week ago and ate at your lovely restaurant last night! The food was fantastic and we were delighted by the thoughtfulness and detail oriented approach. Everything seemed very well thought out- the kind man who works in your restaurant who picked the wild flowers added a very personal elegant touch. The stemware being from the same city as your sommelier and our waiter Dominic. Everything dovetailed so beautifully and added heart and warmth to the experience.    My wife and I both ordered the nonalcoholic pairing and we were blown away. The food was clearly amazing and the complexity and compliment that the pairings brought with each dish made the experience feel truly holistic. Our meal would not have been the same without it.    My wife and I like to visit fine dining restaurants where ever we travel in the world and we had never experienced a pairing like that before. We found in addition to the pairing being complex, remarkable and delicious, not drinking alcohol helps you stay present and appreciate the full immersive experience of the food.    Thank you for the wonderful evening and a very special thank you to Dominic for the wonderful explanations behind the food and drinks!"

Restaurant Milka,50,Unequivocal hospitality,"I don’t even know how to begin describing the magical experience we had at Milka. My fiancé and I traveled from New York to Slovenia for the first time and decided to stay in Kranjska Gora for some hiking. I came across Milka from a travelers blog and decided to surprise my fiancé with a nice dinner to celebrate our recent engagement. We had no expectations and had just spent the last few days enjoying a wedding with Michelin coursed meals at both Ljubljana Castle and Bled Castle. However, we have to say that this experience at Milka topped all. From the moment we walked onto the resturant patio, we could sense how special this resturant is. Not only is it located right on Lake Jasna with a gorgeous view of the surrounding mountains, the resturant architecture was well designed with their guests in mind. We noticed the electric car ports in their parking lot, which we later found out had heat flooring to protect against the winter snow. The overall feel of the restaurant harmonized with its surrounding. We were greeted by the head sommelier Lenart, who I realized I had been in constant communication with prior. Even before meeting, I had inquired about some dietary restrictions and he had assured that all would be taken care of. Once we were escorted to our table, our host Dominique offered me the chair facing the mountain directly so that I could have a fuller view. And to start, we were offered four different types of water - sparkling, still and at room or cold temperature. Since we found it hard to find bottled water in Slovenia, having so many options for simply water was incredible! But more so the thoughtfulness was memorable. Our hosts then came by with some sparkling options and delicate appetizers. Each had such a unique aroma, taste and texture that was both well balanced and creative. After which we proceeded with seven meticulously crafted courses and the perfect pairings. Given one of us was vegetarian with nut allergies and the other pescatarian, I'm sure we made it challenging for the chef to prepare such an out of the ordinary meal while staying true to their mission and local ingredients. Nonetheless the chef not only honored our request, but also exceeded our expectations in delivering such an outstanding meal. To celebrate our special occasion, the kitchen team even prepared an additional experimental cake that was truly amazing. Lenart was also well versed with all the local and international wines and knew exactly how to pair our dishes whether it be alcoholic or non alcoholic. The non alcoholic options were all exquisite and made in house by Dominique. We felt very taken care of in every aspect of our dining experience. All our hosts were aware of each detail whether it be the placement of our plating, glasses and silverware, adjusting our seats, bringing a blanket as the sun set and even lending me their own suit jacket as it grew chilly. As our evening ended and we were planning to walk back to our hotel across the lake, our hosts graciously offered to drive us back. The hospitality at Milka is not just one of professionalism but of true care. Thank you for making our engagement ever so special. Our experience with everyone at Milka will be remembered for a lifetime."

Restaurant Milka,50,The connection with nature is reflected in both the accommodation and the culinary experience,"The connection with nature is reflected in both the accommodation and the culinary experience.  It was a truly unforgettable time spent, where the friendly staff greeted us with open arms and a smile, and escorted us to the beautiful Rock Suite and left us with our mouths open. We had a hard time expecting an evening and pampering our palates, we had very high expectations. The food impressed us. The plates were a real feast for the eyes and we could hardly wait to finish the presentation of each dish with an interesting story of preparation and origin of each ingredient and we were able to try this explosion of flavors. I was most surprised by the originality of the prepared non-alcoholic accompaniment to the drink, which they prepare themselves.  Breakfast was also very tasty and prepared with indigenous dishes at the highest level.  After all this great food, a walk around the lake was just right.  Everything Milka offers is intended for relaxation and enjoyment. Phenomenal food, postcard-like view, relaxation in the sauna, friendly staff .....  It has a very good starting point for walks and hikes in nature. I highly recommend it."

Restaurant Milka,50,Remarkable alpine fine dinning,"We had 7-course dinner, it's the best I have eaten in Slovenia. Amazing presentation and exquisite wine pairing. Chef David has made amazing job together with the team."

Restaurant Milka,50,Dinner not to be missed in Kranjska gora,"My partner and I visited a restaurant during our weekend stay. Wonderful restaurant with a beautiful view of Lake Jasna. The food was excellent, we also received a short 'lesson' on the philosophy of local production and the involvement of local products in the preparation of excellent dishes. The experience of tasting wine with and without food was interesting. Perfect weekend with perfect food and wine accompaniment."

Restaurant Milka,50,"Honest food, professional service.","The food was spectacular, honest, full of flavour, simple but in a way really complexed. Service was really nice, attentive, knowledgeable, but at the same time relaxed so it made me feel like home. I recomend it to everyone that appreciate great food and great service."

Restaurant Milka,50,Utterly stunning,"At Restaurant Milka you feel special.    I’ve visited at the end of winter and indulged in seven-course menu with wine pairing. It is a carefully curated adventure that chef David and sommelier Lenart take you with care and intrigue. The thought that has been put in this menu and pairing is nothing short of exquisite. The wine shines a light on the food and vice versa. The tasting menu is the result of great creatives inspired by the Alps, world cuisine and phenomenal hospitality.    Only an extremely experienced and innovative team could craft this fine dining feast. I think the Alpine cuisine has never been better represented and I can’t wait to visit again. It is truly remarkable and one-of-a kind."

Restaurant Milka,50,Exquisite culinary experience,"This place is very welcoming, excellent service, tasty and aesthetically perfected dishes, which are also seasonal and local. 7 course menu ends up being many more plates than 7. Even though I usually prefer to go for wine pairing, I tried non-alcohol pairing this time and I did not regret it for a second. I never had such special drinks before and they matched the dishes perfectly.  I highly recommend this place!"

Restaurant Milka,50,"Amazing food, superb attention to detail.","Me and my wife had dinner and breakfast at this restaurant.    First of all I have to hand it to the staff witch are simply amazing, friendly and their attention to details is out of this world. Every course of the dinner was unique experience, but telling the same story from appetizers to the desert. For a while now I am not allowed to drink anymore alcohol, so I got used to just drink some juice instead of having wine pairing. But not in this restaurant, they had different plans for me! For the first time I experienced non-alcoholic pairing, witch was a very pleasant surprise. And everything complemented the food just like wine would.    Breakfast was also superb and very big. Everything was prepared fresh and the staff brings something to the table all the time. When you already think you are finished they bring the most amazing cake that you simply can't resist. I'm used to having continental breakfast at hotels, so this experience was on a whole new level.    100% would recommend this to anyone."

Restaurant Milka,50,A wonderful experience,All the staff want you to enjoy every moment of every course. Knowledge and love of food and where and how it is sourced. And you will enjoy every mouthful.

Restaurant Milka,50,Best tasting-menu in my life,"The best tasting menu I have ever had (and I have had many all over the world). The food is perfect. The service is perfect. Even with ""only"" the small tasting menu of 7 dishes, there were probably about 15 dishes on the table in total. Plus extra drinks. All in perfect harmony. Do not miss this restaurant!"

Restaurant Milka,50,Superb place to eat and drink,"Absolutely blown away by the tasty and delicious food at Milka restaurant. Perfect location with amazing views on the lake. Very kind and welcoming staff. If ever around a must place to go, don't forget to order a bombastic chocolate brownies!!"

Restaurant Milka,50,Extraordinary! dishes. Creative cuisine. Amazing food.,"If you love a firework of flavors combined with perfect preparation & presentation, you must try it. .. and of course there are some gems hidden in the cellar if you want some special wines or other beverages.    Most likely the only restaurant I would really miss.  I never regret a single visit. I'm sure you won't too."

Restaurant Milka,40,The food is amazing and the,The food is amazing and the staff is normally very nice but this one time the staff member just took a chair from our table and he talked to the customers at the next table for around 15-20 minutes

Restaurant Milka,50,Excellent choice ⭐⭐⭐⭐⭐,"5 stars from us.  Excellent job guys.  Your team is nice, they took care of basically everything. Choosing a proper wine for our meal(s). The food was just amazing, all the textures and tastes. And terrace view is astonishing.  We are looking forward to come back again any time soon.  We had white wine from Slovenian Karst/Brdo region - Iaquin.  From food we recommend ravioli and deer meat with shepherds pie the most.  For dessert you should try baked polenta with orange ice cream and sour cream. You won't regret your decission, not even for a moment."

Restaurant Milka,50,Excellent,"Milka team prepares fusion, local and tradicional Slowene food in a modern way. Tastes are divine authentic and unforgettable."

Restaurant Milka,50,Extremely good food as well,"Extremely good food as well as location! All the dishes we ordered were very tasty and full of flavors! In the end, we were served with prerfect blueberry pie. highly recommended! Matjaz&Katja"

Restaurant Milka,50,Excellent,"One of the best restaurants I had ever been. I was there before but this time the chef exceeded my expectations. The food was great, tart with baked blueberries were even better. The wine escort was great and well picked up by the staff. The staff was were professional and friendly at the same time. I really enjoyed and highly recommend this place."

Restaurant Milka,50,Must go,Very happy we found this restaurant with such increadible food. The service is great and the staff are very friendly and nice. The view from the outside terrace is also breathtaking looking over lake Jasna and the mountains behind it.

Restaurant Milka,20,Really disappointed,"Was really disappointed with the dinner, I was there last year and i had a great experience so i wanted to try new 6 course tasting menu.    Non of the courses was even close to the level one would expect for this price.    “Soup reduction” (3rd course) is too intense and barely eatable.    It seems like all the dishes are half done, they all lack something to remember them.  And the portions are a lot smaller then last year.    Maybe it has something to do with that they are closing the place down at the end of the month.    But it is still good atmosphere and amazing view.    Kr, Matic"

Restaurant Milka,20,Not worth it,"After eating in a few restaurants that serve local food - cooked on a higher level, this visit was a mess. 4 of us took a degustation menu with 6 courses included. All of the courses were too small and the served food was average. The last course before the desert was a deer in a sauce with deer pie. The meat stank really bad and it was chewy. Really disgusting. The ""star"" for me was a soup - with a cognac. It was so salty we couldn't eat it. We payed 55€ for this dinner - each. If you are thinking of eating a dinner in Kranjska Gora I recommend you go somewhere else. Kranjska Gora has several good reastaurants who also serve local food. I don't recommend Milka restaurant."

Restaurant Milka,50,Amazing,The food was amazing and staff super friendly. Everything was home made and the herbs came from there own backyard.

Restaurant Milka,50,Wow!!! What an unexpected suprise,"Next to lake Jansa, terrace with wonderful lake view. Not a local simple dish but well crafted dishes.  No actual menu but a set menu (3 course wonderful gazpacho with ice ricotta , main choice of lamb or fish and great desserts ). Our 9 years old ask for kids dish (got fresh bolognese pasta); a veggie teenager (ricotta and mushroom dumpling, extraordinary); a no gluten no lactose teenager (fresh non gluten bolognese pasta). They just improvise any need or request. 10 out of 10 for the experience."

Restaurant Milka,50,Amazing!,"Truly one of the best restaurant we've been so far. Every dish is a pleasant surprise, with great presentation and even better plate design. And what is best - very relaxed atmosphere, you can be yourself, normal, just enjoying your food with friends. The staff was super friendly. I definitely recommend! Great experience, hope to come back soon. Thank you team Milka."

Restaurant Milka,20,Not recommended,"We were planning to end our vacation on a high note with a special dinner, but were unfortunately disappointed.    To start with, upon arrival the owner didn't greet us and almost looked annoyed that we disturbed his peace. We nevertheless hoped that the rest of the experience in the restaurant would make it up for that unwelcoming initial attitude.    We asked for dining options and were suggested a six course tasting menu. We had concerns that it might be too much food as we had a late lunch but in the end decided to go for it.    Well, the food was tasty, except for the dessert which was a really really poor interpretion of the famous Pavlova dessert. Also, the portion sizes were super tiny and we were definitely disappointed in this regard.    One thing that was also highly disturbing for us was the outfit of the staff. The owner, who also served us food, was wearing a lousy t-shirt, bermuda shorts and flip-flops. Just not something that we find appropriate for a restaurant that advertises itself as Haute Cuisine.    If you consider yourself a foodie, I honestly suggest you skip this restaurant and rather pick any other in Kranjska Gora. This one is not worth the price and overall experience.    Aleš"

Restaurant Milka,50,"Absolutely unexpected, to","Absolutely unexpected, to find such a high-quality, very creative and outstanding kitchen together with such a stunning view. Highly recommended, if you appreciated very good food & bring some time with you."

Restaurant Milka,50,An excellent surprise .we had,"An excellent surprise .we can observe throught out the plate . Coming out of the kitchen , that it is prepared by a great chef . Lots of effort and details , technique . Hats off  Great selection of good wine that goes with the food . Dessert as I am not too sweet I took a panacotta again very supprise . The best panacotta ever . It was a lavender panacotta serve roasted nuts an a blue berry jelly all topped with a a crumble .  It’s is very rare to have a conductive string from the start to finish . Even the espresso at the end was very good we can call it a perfect espresso .  For the service : I will not exprime my opinion .    I can give a 2 star Michelin for the food  Merci"

Restaurant Milka,50,Really worth the trip,"The restaurant is 20 mins walking distance to kranjska gora center. It is definitely worth the trip for the scenery, food and the service. The food is a nice change to all the pizza, burgers etc you get by the ski slopes.. The restaurant serves really delicous / fresh food with an extensive wine list which they know by heart and they take their time going over the list until you decide.. We had one of the short tasting menus, everything was so fresh, very well prepared. I cant wait to go back and try the real tasting menu. Definitely recommend it for a nice dining experience."

Restaurant Milka,50,"Perfect restaurant, great","Perfect restaurant, great atmosphere and of course amazing high couture cuisine made with love. Must see place for real foodie."

